title,price,shipping,condition,item_url
HP EliteBook 840 G6 Laptop i5 8250U 16GB 512GB SSD 14″ Windows 11 Refurbished,1072519.56,0.0,Refurbished,https://www.ebay.com/itm/227034624693?_skw=laptop&itmmeta=01M146PSD7D2RJ42YQ7B7VET4Y&hash=item34dc5172b5:g:DPMAAeSw8fBqXiPa&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDSITgA5rGbkMaakNM51Opn%2BSwqawHO7mVRdqPPUWMK1PxPyXaA2RbvHhmjAbaHCBNvq3Teh6DSZqNO%2BViV%2BHUSwIv9T3YnctNXKKLpYzZemJW1aBdR6b4qT2v%2Bwb4jFLV8qSXer%2BUMilK0QpVkS5%2FT7Rvr05udbXEQ7TZ4IlKJc4BnJYmA%2BQN23kqSA%2FxxF7BBSsWGyp8tdof10VaJKMvH7XUpiXamPsnylicDepzJo%2BPv%2FC%2FLODRKI9qI2Gr6wEyRNfU067VQ%2FqHO0r9jKNpI%7Ctkp%3ABFBMmpfbholo
"Lenovo ThinkPad E15 Gen 3 AMD Ryzen 5 5500U 2.10Ghz 8GB 256GB 15.6"" FHD 7403",772030.46,408174.37,Pre-Owned,https://www.ebay.com/itm/178447417373?_skw=laptop&itmmeta=01M146PSD7915S82GP7KM2Y3QX&hash=item298c4b801d:g:OPwAAeSwl-1qaIJo&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBl7%2FzQZzj9OT3vy3VVnVSiz0WOoPddKZMi3oQCdwq5RUWdabaIiXz6yPh1yoafwz2Dk4ILLZ5MGNYvD0YCchp6%2Bwzx8cnwbr1%2BMtEnWKAV6YEI8yKfhIwABNVjomRWuViZ9AlljcxIcFxjdMoFOnYSmqh8seva3ZHqvlpShCYXK%2F3aL8L4Yir%2B9T%2BJ6MibowvCo5%2FMnqzfbMUWXDtLeQdDCQn5k%2FhW48B7EUc8L8dsNJi3rxMi9bVa%2FgAfYeNF%2BrR6JL%2Bzi0di3VZecMba04o%2B%7Ctkp%3ABFBMmpfbholo
GEO GeoBook 3Si 13.3 inch Windows 11 Laptop Full HD Intel Core i3 Processor 128G,471927.48,171567.09,Pre-Owned,https://www.ebay.com/itm/128047597313?_skw=laptop&itmmeta=01M146PSD7K5HH3YGHWN8EYSSY&hash=item1dd03b4701:g:S4QAAOSwDNdoN60w&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD9VQ7%2F3NRweX2ICQWy8on09ResUnDi%2FLmHw%2FQb%2BEhVHRMwGiMFwv%2BMyP1OHu4rJbajgfFRWirMIpyV9WZJts%2BsPBlrmz0iDDoAnJiEIvddoaW1nsrQE%2F8cpGMLZaC1WpSaBdpeph62A83aMVu9giIyJj4ghMa%2FRrbR4biBZPFdeEog3C5J83cDkXCzoIgk0a80sftD1S3Y9tRV6nBRkR4rDPsHiixEey6yUcwX0MhDBpZ1uOMfiipZTMbJhxrc9K5L7J8EREK4204%2FiImjLDZG%7Ctkp%3ABFBMnJfbholo
"Dell E7270 12.5"" I5 Win 10 Pro 16GB Ram 4TB Ssd M.2 Notebook",4834876.97,128728.01,Refurbished,https://www.ebay.com/itm/327330276410?_skw=laptop&itmmeta=01M146PSD707V37BR8C6QAW2R2&hash=item4c3667a43a:g:SOIAAeSw5RdqkWVD&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBnpRdkwkYM6nKfTqPpeDZOA7%2Fo%2FekYPG5ezNFAZ6sbfquVEkvywIsb%2Bi5sVZ%2B5CsQ6k0Z7WMiiYiL8ySmTOpxZIw58%2B3BO2JlF74cpfnUq2o%2Bjo9w5nqsd6duezSUAF5fzp--je72eAFpFZEahG7UJtx35EnRbpbLwxyO3Jv3krKtj0xC8infY7J5B0HeEZpdgKk7esQlPk4h111lBfKOjkSN98nwYdVOR4cBKrBZtRaXlpEJm1UPTRsYpMMgKKUyl2ygk7PrcjB%2FFXSx90Tq%2F%7Ctkp%3ABFBMnJfbholo
"HP EliteBook 830 G9 Touchscreen 13.3"" Laptop i5 1245U 16GB DDR5 256GB NVMe W11 P",1565941.19,480250.57,New (Other),https://www.ebay.com/itm/198496967046?_skw=laptop&itmmeta=01M146PSD7XRRY8D2MGY3AH678&hash=item2e37575986:g:YaEAAeSwARVqVhg~&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAL40xDiNdtyAqMwvFDgjsyGj90REjGeDawskAXdjsVTUbQsG%2BkeTpcDg0ktFe1ZO9AYPphGP8%2BRVFoXINZisFbHX63U%2BFvTs%2Fow5WaPsGrWWW61VfeESsg9Qh0gmRmdywyLmV5HgV5Xx1ENVwCig0vRA9YzU5E%2FtZGj6S6Bqmb1Fi2%2FPSEd13zRSiq1PxzCL4StlZuzEuS9mhPbibaFoduPOGvuWDjBwRU84K40%2BCYt2ll1neBQZrWod%2BsUQD37MVXP7GnLZjJs44O%2FYatzyZi%7Ctkp%3ABk9SR5yX24aJaA
Thinkpad X1 Carbon Gen 10 2.8k - i7 - 32GB RAM - 512GB SSD - New Battery,2810113.65,610373.85,Pre-Owned,https://www.ebay.com/itm/178447713882?_skw=laptop&itmmeta=01M146PSD78N6M598QRQMK5NCM&hash=item298c50065a:g:nxcAAeSwXm5qkVQx&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xB%2Bzye%2B98HFcbcTK6Gdvt3WN57EXtYQzMmziF64d0NLnTbVXipg510%2F1egNxLGL7RMNLIRdxo01z3wxI3vj92R1JfeBrAN%2B%2FWV6luTiJVtKhmIIc5X1tfvyBq6Qfj8RlXsPXFEktws6rj1FJSJWw%2BmGgvZlQh7HhuON1MSMsUD6EWBjZvy16FOrF%2Fhs4gTVHt2DN1yIAM5uF%2FIgEpMhRY4Qq4UhoDIDxMnK5RREo7NXrg%3D%3D%7Ctkp%3ABk9SR5yX24aJaA
HP ProBook 470 G9 17in Laptop Core i5 12th Gen (10 Cores) 256GB NVMe- Read Desc.,471927.48,648385.46,Pre-Owned,https://www.ebay.com/itm/206520942325?_skw=laptop&epid=24056796277&itmmeta=01M146PSD7TM1N57J0T9DWB82P&hash=item30159b7ef5:g:JNkAAeSwDFZqkWyb&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBXdYt9Ap91qi%2FD9YUCsGD1l%2FtAWMUeT0Nab7I%2FJbeRfXvB1dNw9BU6xbPfaszkwEyz%2BmltkUpCHu4o398NyE9F9uXguEX6d7TrCxyW%2BgavzgFuStiAs3KkPu9P612KpBHMsM%2Fu7zEER6hOlQ7h%2FeIZJ%2B75slTsY2Cykz2fs6yILDCbIwTa6lh9P5GumIe3A7X%2FvDdEAS0YrWIztIOcJ8%2FbukB8Y1CMrgqWsK6GI0GRXYnjTn1TcWuFtmZ7xWbd3AoW%2FbgGPAPQOA1TY2Hkv40g%7Ctkp%3ABk9SR5yX24aJaA
Panasonic Toughbook CF-33 Rugged Core i5 8GB RAM 256GB SSD Tablet Touch Keyboard,1282784.7,214469.59,Pre-Owned,https://www.ebay.com/itm/358766229452?_skw=laptop&itmmeta=01M146PSD755FKQDXGW2D6PQHT&hash=item53882237cc:g:uu8AAeSwdU1pyrD~&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDogmI5J5N9c4PV7hm2Vme2otsG6MyUoJcSCjr5g5uaqJfiN7TkxEhhQ9wd%2BwmsDesHEH%2F49s7qZnBRmr%2BeTU8TBMg71%2Fubz997qmhRHWMWW8I2urmI7gclmZ1eRQCH48sNVh450i1IavhMBTVO4%2B568esHQVwMO16%2BRBE3%2BxwVRYZWc83vfdXEJ%2Bpwxq6Pe0nEIgfJFbaAqFnFSDREFljrsjk923Cr0j1B%2BqQN%2FXbs0O%2BP5Kra%2FUUqfSknGVLohR0JZL3mRKXurY6VdXEBAVPy%7Ctkp%3ABk9SR5yX24aJaA
"HP EliteBook 8760w Mobile Workstation 17.3"" i5 16GB 1TB SSD Windows 11 Pro",809147.5,220676.59,Pre-Owned,https://www.ebay.com/itm/206258629416?_skw=laptop&itmmeta=01M146PSD7V2PGQ5RF87TTKANS&hash=item3005f8eb28:g:DqsAAeSwnUZp~J6T&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA17b4l4ddQAJbxbZoPlQc8%2BdonKTWY58WYQfZd0egzSuWx92NYCuCKOosElLgHIeZp3zO%2FCspVELyCj0rEPncMWCJkZ7yOlO7ddXFH9GLmeka0qNxVmNXGObtYX4Wm5gL2QRyfbKRkMn31nzfxhVTiJV20Ko2MgGI66tfwcP8UXGR0ewiV5%2B92PzhWZ2LbjKUhiZtVoRTsgT6rgcraF%2Fpwnspvk0udA95RObVT34yaxsii33pGprGGd1EM%2FPXUv4NALUWUXMqBdAOs17El6WSe%7Ctkp%3ABk9SR5yX24aJaA
LENOVO THINKPAD i5-10th Gen | 4GB – 32GB RAM | 512GB SSD | Windows 11 | WiFi,634914.07,425335.37,1 Year Warranty + Supports Windows 11 Updates,https://www.ebay.com/itm/800552249353?_skw=laptop&itmmeta=01M146PSD8W78SYG65KVY01KHC&hash=itemba64a1e809:g:QJQAAeSwgwRqi0YD&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBXzBuO2%2BbVu0nyz0c9s06Ph943eXFGQlWAW8ZhfEkGJKNPO%2FFZdqV%2FYmRNusapDJ6VuJYpI74NOHaEfSObsaGV7bg%2FJrKI7eTIDwC4s9lTRkW6E6mA00KUNeFrdCxcxRG%2BmTCMyE75xUw8PazV1VS%2Bnor48d8lqgmeNCPbR5cWlf%2F1QKLrYPWNLJaqTBIVa7OcaiDNPFv8pE%2FJPopeigqdkLLg3Yq79q2uLDkZA2KsUw%3D%3D%7Ctkp%3ABk9SR5yX24aJaA
PANASONIC TOUGHBOOK CF-31 RUGGED MILITARY i5 8GB 500GB MK5 WIN 11 TOUCH 4G,1282784.7,171567.09,Pre-Owned,https://www.ebay.com/itm/820019599696?_skw=laptop&itmmeta=01M146PSD8J0HH2PW88Y7AHFGT&hash=itembeecfa1950:g:z2gAAeSw3w1qEhLm&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCGgW6w7d0HBzkXEsWB0GKkGZs8clCySHcwNGweJMTc7yqqPbDM43RBzp4kNKnW7pISFN%2FzaJWefjDC8K2tckjelO8qmf%2FSTY%2FlIswuxX5jP%2BLffAEVnz5PfKRhEX9P9KpdAUsJ5W6MeHHWkLHdD%2BaoRl6qe7ExIBGuWaPNQHSzP%2F45MW7Zsy2ypSs2Nt8UU73Fidh1j57k2i%2FVrLZH5Sq6kiys7jHlQ5K3nGzAH6%2B4zGZCnEdXqhWZIGts4X6IEHT48a9xTOP5OTO%2BH5pulSmZ%7Ctkp%3ABFBMnJfbholo
Dell Pro 16 Plus PB16250 Ultra 7 32GB RAM 1TB SSD Windows 11 Pro,6006306.88,128664.59,Brand New,https://www.ebay.com/itm/406910515719?_skw=laptop&itmmeta=01M146PSD8SE1JTNXKGV31MQYV&hash=item5ebdc1ba07:g:z6sAAeSwxGJp~GCR&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDSH7r9fZey0KNQcOVedC5WbLeJjfqM5plaTvK%2FNk3SB%2Fe5evGWzeaaHwQRpKBJvs44tGcw6b4X6ci%2FXXBeIG2F4lUdmoXVhcUGXr1tiFurRaH51JCdlzVPW%2B5J0Fkd3%2BdhMIHiFvC70livQP8KSPANeoWMOQ9P6SW4C4%2FC8evk4xxkTTotey8joswzwp%2BaZHM2bvIl4e3buWA0xch4vmN%2FWk9QzpDQC8dPH2TxHaWXfCeH3KDGkFnMknIIPRmJCE9MPlG8WoTBSyT50zTDzPGx%7Ctkp%3ABFBMnJfbholo
Lenovo ThinkPad T14 Gen 1 Laptop: i5-10310U 256GB SSD 16GB RAM Warranty VAT,1583102.19,520149.89,Pre-Owned,https://www.ebay.com/itm/407176174659?_skw=laptop&itmmeta=01M146PSD86QCARXH28QFXHKRB&hash=item5ecd975c43:g:bvwAAeSwM89qkWeL&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAqBu1%2FOpGSJm5qEkJmRtZm6RBlhhpSvWhBPe5fNHlJDLaTq1RidAwmjb9ofWDWLQPlm0oaeOuv3%2Fpj5Bn%2FNMhD0E1a5ZVJLTfyMmxXwVAFq4x8oaSyvM58mAYG%2BR8mrfdt3QaXgKvWYCgG1uEpvRULslLRKH0VNLmedIFRhLKv0kMEVIIPPgYfhoKZVI%2FuKE03yo0ptCtcWaCuoy7ZYQdWDsGph0bpO1dCC0DDko%2FgGA%3D%3D%7Ctkp%3ABk9SR5yX24aJaA
NEW SEALED - Microsoft Surface Pro 1807 Laptop 12.3'' i5-7300U 8GBRAM 256GBSSD,694662.67,124882.16,Brand New,https://www.ebay.com/itm/237032648611?_skw=laptop&itmmeta=01M146PSD8EJPGG4XM95VCASJC&hash=item37303f2fa3:g:PNsAAeSwq2JqjXTh&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDtdtmXGsmv1mihnHF1iOWNgkwt%2FgytZQd6w4vmpD0qk3mJvUB4tYaMxy2CS0Lk8BSBIiifigk9m6lDtdrM887gUl883K03R1dACsNSXGOWuNPo6XRqygjXgkluMa8d3edBjc0FvFWPt75cg2DsD51B2fswTYKsV248N9KsM1tXCngBBVPmlFbajxwrn1suny41FJifhBYbHRngCdhQMoAQqELc5tJ3lFnSV5B7thu4fQ%3D%3D%7Ctkp%3ABk9SR56X24aJaA
Microsoft Surface Laptop Go 1943 12.5 inch Intel i5 1035G1 8GB RAM 256GB SSD,686397.07,426836.96,1 Year Rtb Warranty,https://www.ebay.com/itm/358858250875?_skw=laptop&itmmeta=01M146PSD80EC1G2XRCD6TFTEM&hash=item538d9e5a7b:g:rLYAAeSweGlqITJL&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCtmyZBxc3d64PlEaUK%2FpkWlh8b%2B69Y%2FkuPoGCocQjfEo0h%2FDZ171cxk651Ihu1FPzw0fIFceN7p5NhEpFd9t3OSkSmcg3Iaw5sykmj6IcoYYrut06S7mIgsMDK5LHiLnAgH61bxxJHOU416y3szA%2BtD%2BquiYUB9X5DL%2F8MjZN7qkcNJNZSZSzZDjgyW8zphMzcuXWj4%2F1ijAQsTzPsSxR%2Fgte74TY4C0NzbHZ4ENC42Q%3D%3D%7Ctkp%3ABk9SR56X24aJaA
Toshiba Satellite C55-C5270 Laptop - i3-4005u - 8GB RAM 1TB HDD BAD BATT Win 10,252466.04,105922.74,Pre-Owned,https://www.ebay.com/itm/407166144202?_skw=laptop&itmmeta=01M146PSD898V7QEGXZPZSCPC0&hash=item5eccfe4eca:g:ohAAAeSwlv5qMCfW&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDFKi4QObuBx6K6CRYsr0Ps3psU91aEXQXMWecJk1r4df9NVeEUao5B2MFfILJ%2Bsevu8Lzu3Q0mCh7lb4k3w%2Fhe7kjAUlgI5IM1a1LRlWUqY0fSDPvR9DlOX3F0U15FVzOIdCWts%2BGhoWQL8g3mrcmS154S0BzVT0cGUE4SORODHUgRriIICHX9sKH%2BrM%2FWcLAcsWWayTKAj35t20TlMqO3yXfH5x5gcbeaUIP07vHx1w%3D%3D%7Ctkp%3ABk9SR56X24aJaA
"Dell Latitude 3520 Laptop 15"" FHD I5-1135G7 CPU 16GB Ram 256GB SSD Windows 11 +",1179175.17,462317.32,Refurbished,https://www.ebay.com/itm/257705851258?_skw=laptop&epid=24057788698&itmmeta=01M146PSD89EM8FGMP0XWVV2C4&hash=item3c0077397a:g:Ny0AAOSw5dRm6Yuv&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDsRqOYoDoeLN7AiWpYLnmS7HqUZEp608hsRCeWPm9rkBowaF2SUA7p%2BZlqNmg%2BhwtXOrzkN%2BOSNiD6tGKBmzUV2CXvqxqMOITbkDQiF1oArhptB%2FDlG5Tny5%2BwtZJvY0XKZiTuPYKie5zFjsWCoBtN8yynaNtoK6fiYxn7VruJDEFGZpiN1w1VnQUehlwQ4DEiNAI62gboVBsNwP7OB7GgOhm1fC53woxPxBtNUMyM%2FQ%3D%3D%7Ctkp%3ABk9SR56X24aJaA
Lenovo with Full Lifetime Microsoft Office Windows 11 Pro Laptop 64GB SSD New!,982467.21,444426.98,Brand New,https://www.ebay.com/itm/358634855444?_skw=laptop&itmmeta=01M146PSD8XM0XS93RXP7E0S45&hash=item53804d9c14:g:oQoAAeSwI3ZqCiy5&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDPvvwcf6ZDdn6T5x0Uzvr9IorYqKHy1Vp62g2JcU7qiff2Dx24%2FRSqznxviijA%2FqTDwSiYR2p4GVEiToxK%2BVVSDqAiG%2FloKQwqympE0iMmUrFn%2BhjPom0G5GnMGjy3AhwrVvlOKZCtEGs611Mqft8gmNNYX1s6NGnzWEBGU0%2FF25nn%2BF0aRPnRLH7XwB7h3eVwDia3%2B57ylckSWPkKdpAt7OIkm3%2B82hq4ZbSCDuScjNIEGzf%2Bb4RbiO2cWfPB9RF3IEWLuXt94A32PoOyHHEI%7Ctkp%3ABk9SR56X24aJaA
*AS-IS* HP EliteBook 830 G6 Core i7-8665U 1.9GHz 8GB 256GB SSD Laptop (M1380),189215.39,395632.18,Parts Only,https://www.ebay.com/itm/206519682582?_skw=laptop&itmmeta=01M146PSD8A52YQ4X20K0GAHYJ&hash=item3015884616:g:73oAAeSwiX1qhiOL&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAf9KQaCyfeBey1yYlrWQLiWOp2hRFlgfl3t5swJfVpBYp8nh01m2UcYKj5a%2F%2BQfwvJ2HdZoyLpk3hqYDSZi0%2F9X0Mwswn%2FIgb8v5qKDrtzkpA3Dj29izXpL4CM9NmL565OC6LoHw%2FSfSIR9jkUMWyNngmZ7SuXgwwR6HoZrS6YG9Zb3Bflm3IlB1tFFRhgmyfymrqrRViQb5n%2Fmrq4%2FaxhMQeybQ1pqjbUmf%2BJWFInNjcN%2FL%2F4lkYJXjZTQkqawvpzgBJ62FdefM6JywVGgxR%2B%7Ctkp%3ABk9SR56X24aJaA
"HP Laptop 17.3"" Full HD - Intel Pentium Gold - 16 GB 512GB SSD, Win 11 +Warranty",1694648.69,509123.95,New (Other),https://www.ebay.com/itm/146910968590?_skw=laptop&itmmeta=01M146PSD8J9JNM6AQ0615G8QY&hash=item2234937b0e:g:44gAAeSwuBto99yR&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xD73mC36FhP%2BpmH1eu4TkTHuUxDWjtMUsT%2BdhGwkHpdVBXHeTJXNiusfTp7xonvKdgCMe3yypkEelNNQ3DjXSdmjRdf8KlGJcB556MGiiaxgsTzrvglxUcSG%2Fu47Qu%2BdbsdWjQFfNssDE1gSuUIe5yuAoyjRNNCUUXfz4lJ9x3qb%2FGu4U2UC%2BcSpIUe9kdLolJDG9w0bhk2NeZ2SUu%2FzlIpjmkRrkBJreCRe2H5s%2FcZtQ%3D%3D%7Ctkp%3ABk9SR56X24aJaA
"HP Pavilion 14 In 14-ek1017od Touch Screen i5-1335U,8GB, 256GB",1085424.06,291792.54,Pre-Owned,https://www.ebay.com/itm/227494117071?_skw=laptop&itmmeta=01M146PSD8BB3781T0Y4675NAX&hash=item34f7b4becf:g:W~YAAeSwFJZqkHa5&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAP3cknV%2F8bZUzPVYvkTFKz%2FauJI5TWQrs5RcbcreihMtmuUaQHL%2BPVO1iCovIlts7D38KQbUo7puRiaueafY4PnFuaX3kqZyMQJga378opyQflbzDubnNGu4pZKa9II8zWCLrYmJunVRiJPmK8k29JRcsSjrPT%2FfX2AE7J8D1nkvanUvONsl9LxGyk6VbMZgfKDFWjyFrP2uEnTnnPweBk9HhPoirDIUjkr%2BDm25OsqA%3D%3D%7Ctkp%3ABk9SR56X24aJaA
"HP Elite x360 1040 G9 Laptop 14"" Full HD+ Touch i5-1245U 16GB RAM 256GB SSD+PEN",1715670.91,387709.88,Pre-Owned,https://www.ebay.com/itm/336754030137?_skw=laptop&itmmeta=01M146PSD840XDAGQGEX80QQ9G&hash=item4e681ab639:g:xW8AAeSwrhNqY2-q&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBq88ZEeR3C1cmBYP13FOf4g6j3SvykTCnuVRNxxAdjN0FEDJZFFZP0B%2BihfaPy%2BF9G1IfPzftBRCDHIgrq9ewtrz2hvuHwEVX68BBahwnLDMSyvlZuNHpZGqY3i%2FBO9uqTzcgmiXBnpgH5hxJOQ24aX3eQievUOiPuHLsY84YrlkMk8jX6KF6Ay1GkaVLRAsCezw0PAU%2B94ZR8s%2Bh1wC4anVBSlU%2BK9d80cgcS%2FZ%2FXhw%3D%3D%7Ctkp%3ABk9SR56X24aJaA
"Dell Latitude 5480 Laptop i5 6th Gen 2.4GHz 8GB 128GB 14"" FHD Win 10 Pro",321768.74,376555.23,Refurbished,https://www.ebay.com/itm/206518718380?_skw=laptop&itmmeta=01M146PSD8913MYJ59NFZWQKMB&hash=item3015798fac:g:QdkAAeSwndxqkAJP&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAZGadHmT7eZiY8Ef5h0HDarxFIkXkeyKo1FNGa1%2BX14j14Ez2bHPraEasa1qecj8QnfJqZgvs%2FoUutNQkaRzCfREWMUyY60TD%2Bdq7PjCg%2FyDExSC%2F0%2BdKH00Ka9ZdXEl%2BwiE9tZMKKAs%2Fdoz5TXtqzNITFop8QKOPheG%2FaLdLsR9PjqtmrN3KU7wXDzK259pplhOALqpBqETX%2BfqpcGXim%2FIwXjSyZFxtEEtI95Kpj6A%3D%3D%7Ctkp%3ABk9SR56X24aJaA
"Dell 15.6"" Laptop – 13th Gen i5 – 512GB SSD – Brand New",2157055.43,350124.16,Brand New,https://www.ebay.com/itm/158231958419?_skw=laptop&itmmeta=01M146PSD8BVN4VTC475FJJ7S6&hash=item24d75c1393:g:2UQAAeSwbS9qkH7s&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBTD%2F66Ca005iB6rU1VscmE2Hb2MhZpJBlgKuCdlxAb1lNnRLzf7PBr%2FAthPq2zEP9PvTahDzcrtn9DyX6ROOeLI%2F2xdF6GE%2BGxPCLJB1poqMQyA21rNb0OvP4Ep%2BovBiarsNwi%2FCN%2F%2BtOllVCth54apiwZMGc6W3ZcQmWX5EVRUTYLx0h548AkIHxrUV1I32w6C9lPk%2BQAG4%2Buc1IbjrfwCfTRIvUt%2F5hpmimdB0FqNA%3D%3D%7Ctkp%3ABk9SR56X24aJaA
Dell Latitude 5421 Laptop | i7-11850H | 16GB RAM | 256GB M.2 SSD | Win11 Pro,992860.76,202286.87,Refurbished,https://www.ebay.com/itm/358838602419?_skw=laptop&itmmeta=01M146PSD8SB0V83QXE0WHS1S6&hash=item538c728ab3:g:gWwAAeSwXiNqY2od&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDclc0mGNc6vqt3Lp3QehbXcfHIr0MybPBRDPI7d5Yq7pw2Bowdf%2F17GqbieTZZKdPKJUay6RIirm6NbWX65%2BDb2qIT5axOMs79qiEGdbxNDM0bp51wTgloqRYVoqjCBzP5eI6hirM0sZCbi4dMMG%2BnNKMR7nz2jXPGAeY4MyXoB%2FMolw6q%2FedSm%2BtZ5%2FqTzXqwlSnidD%2FDAB%2BSLfvJBggeHLIR04mCoDzqMLF8AbEZBg%3D%3D%7Ctkp%3ABk9SR6CX24aJaA
"Toshiba Tecra Z40-C Laptop, 14"" i5-6200U 8GB RAM 128GB M2 SSD Win 11 Pro",381832.24,382003.85,Refurbished,https://www.ebay.com/itm/178167982808?_skw=laptop&itmmeta=01M146PSD8R2HZRJ617BE9JWJA&hash=item297ba3aad8:g:V~IAAeSw-7BqFhtT&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBl3L4KLga%2F7mMIpyZe%2FOAuudnsrsfS%2Fgc6e0Lc0135he1LTNUPDP4Z264UIIWTQBZhIwUX--bNyX1QlI1lujSU0S1PnaH7YJtZDeywa3IRkyJ1V1E%2FxE9IcTDGXjRL9nvzYc%2FBsCiKt%2FcvxPI0l5pD1fEe3cbn%2BZ9mfVSGS%2B6oC%2FXUuejd4yMtGanXBIfEMTyeHQFAzQl47DjFxlPRSYuBIWELtmcjcqc4V22ihw7vV8p4a6wzUYqDamiOrrE3iPSDYDyIhxTsYY4WjntcYE%2F%2B%7Ctkp%3ABk9SR6CX24aJaA
"HP Laptop ProBook 430 G8 13"" Intel Core i5 11th Gen 8GB RAM 256GB SSD Windows 11",664945.82,407702.44,Pre-Owned,https://www.ebay.com/itm/327314421789?_skw=laptop&itmmeta=01M146PSD8Y4QHYR7ZNBBZH6MZ&hash=item4c3575b81d:g:X3AAAeSw6wJp8Mgf&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDATkzNqRdsMhtHxD1dTUQhhWlE4H6RNvZ1pGfkLedXrf3Z%2Fqrm1Ik--IdegTcU%2BZj6JgIivPPZ2pvrd60LRp7GlMT1Ylo1XqPgrAg79D1yto6x7P%2BtGNViSqJAnbNY7eKS9tieFM%2B6n%2FEVvMMfCiRF96ft3aC3RgaQbNItp42LsGjNC0q%2FK5kBHxzm8wuPJ5XKHiXvTikZTDXbGqYVEiKSDHpXeg7tVK0nP2KDpjZ4n3bdJAzMsLr8EPGrgzYYXQzPWb3YekIuCVL1mepcQVsy%7Ctkp%3ABk9SR6CX24aJaA
"Dell Latitude 5300 Laptop, 13"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",600592.08,401867.7,Pre-Owned,https://www.ebay.com/itm/235625409535?_skw=laptop&itmmeta=01M146PSD8R34A4880F39XTS2E&hash=item36dc5e6bff:g:~fEAAOSwrJZm7ZOz&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCf3ooo9QTxcLsYoevEn30c%2FiEYEKvWWkTKlbt7N8RgGEEr0AGge6Py1YavIRWoXNIjV5ZFSg57464MZxaf8DlGnEsAIojQuTlaFJE9nzc8Nhli%2FDPNSSPRH1gOlVydm9pOu7a4iUoqE2o3anJ3HEwtOSo6351Cc71WOUs31SVah3mUMmYB3jQvv1WdFtcCR7MXCEzV2V5mKpb%2BoILBwrghXeXO3z2GQOsCrNxrZ0UASBpLawaBbt873xuNg9%2FjbZejgqqWIqI7930VgWmTiZzH%7Ctkp%3ABk9SR6CX24aJaA
PANASONIC TOUGHBOOK CF-19  CORE i5 4GB RAM 128GB SSD TOUCH WIN10 PRO + CHARGER,729299.57,214512.49,Pre-Owned,https://www.ebay.com/itm/137633521021?_skw=laptop&itmmeta=01M146PSD955P4668YN81TTW7X&hash=item200b98dd7d:g:t7UAAeSweKtqJPAd&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCwww45vIgCsFqEVe6TyXq%2FVXQEaT1cVELyGWhVQZCSqOdyLrZ84UIP1%2Bys1vL%2BRSUz0ahmpAMvhmaIdOlokV5vpAfyxZ%2BVju3wuugovDVzlALqvz4KQZgTFWk6PSi7dD0FfL657ft2yf1tV7ecejUlPZcPEFTIx0Eim%2B%2B4pyEYBwoydXfctsDRDf53vFWpdmPwG6As%2FbhOPtrk6Dia5ogUZGygQ4vG3BjzH06gKY7tMQ%3D%3D%7Ctkp%3ABk9SR6CX24aJaA
